user_id,candidate,ground_truth
751,"[724, 513, 416, 612, 738, 1591, 1004, 519, 1539, 827, 920, 620, 1389, 185, 1012, 640, 1171, 427, 366, 781]",738
752,"[334, 667, 958, 630, 589, 901, 1217, 1663, 425, 74, 65, 843, 503, 763, 1144, 1203, 868, 773, 1651, 655]",589
753,"[90, 768, 1632, 191, 213, 1354, 64, 433, 473, 1059, 1053, 698, 629, 104, 1115, 831, 926, 1127, 747, 442]",64
754,"[639, 1006, 374, 394, 1633, 104, 1615, 537, 370, 1388, 1288, 136, 89, 1665, 291, 882, 1022, 1287, 69, 1070]",291
755,"[1350, 42, 308, 920, 1363, 1679, 1017, 38, 379, 346, 796, 748, 950, 1053, 36, 1528, 921, 1153, 375, 1373]",748
756,"[469, 1084, 1595, 55, 212, 693, 688, 1049, 836, 943, 1429, 1298, 1126, 1230, 506, 798, 13, 726, 535, 696]",55
757,"[1498, 945, 1567, 817, 18, 596, 321, 412, 1654, 1392, 159, 600, 1058, 594, 1647, 974, 1331, 960, 168, 315]",168
758,"[1639, 1386, 804, 268, 598, 27, 1194, 933, 912, 1297, 574, 161, 632, 132, 1176, 902, 1469, 1370, 1315, 1531]",902
759,"[1308, 1622, 387, 811, 677, 467, 157, 849, 1095, 1488, 372, 360, 1626, 762, 1571, 415, 145, 1575, 670, 281]",281
760,"[559, 1248, 434, 1492, 747, 100, 89, 639, 338, 1547, 1355, 1422, 1183, 628, 375, 481, 550, 1275, 938, 999]",375
761,"[1612, 1547, 60, 622, 1190, 818, 685, 875, 1153, 1582, 125, 663, 249, 491, 1449, 538, 575, 78, 11, 274]",125
762,"[797, 1393, 1671, 448, 390, 107, 1231, 1185, 1596, 1449, 1195, 766, 421, 962, 472, 978, 704, 206, 1089, 351]",421
763,"[1053, 734, 919, 18, 1039, 30, 417, 995, 1498, 252, 923, 1031, 1496, 400, 569, 1607, 429, 1562, 548, 846]",1039
764,"[1142, 129, 364, 65, 1244, 48, 1078, 415, 340, 1287, 55, 246, 1520, 52, 528, 393, 704, 14, 1186, 1160]",14
765,"[1401, 1127, 1365, 3, 1331, 427, 1555, 507, 1208, 889, 1275, 470, 1624, 1088, 1678, 1471, 877, 797, 1396, 506]",507
766,"[298, 1004, 985, 937, 1391, 501, 559, 254, 1530, 1662, 746, 107, 882, 884, 668, 282, 843, 415, 1170, 259]",559
767,"[1108, 1546, 1298, 1072, 1368, 540, 615, 929, 78, 846, 82, 46, 1147, 1026, 1365, 119, 1283, 1406, 1127, 1195]",615
768,"[359, 874, 1241, 1443, 255, 215, 1079, 1612, 594, 906, 766, 1167, 1560, 261, 854, 1182, 1514, 890, 1508, 843]",255
769,"[1172, 1530, 286, 934, 1491, 774, 322, 1626, 470, 728, 178, 672, 1279, 1299, 1636, 1554, 223, 1114, 1664, 417]",934
770,"[1055, 1474, 816, 1196, 937, 1543, 342, 330, 715, 1128, 575, 1613, 854, 1064, 945, 12, 982, 1463, 68, 680]",937
771,"[1256, 984, 1118, 926, 1538, 909, 1276, 970, 270, 498, 424, 157, 674, 1502, 125, 892, 281, 298, 227, 1202]",892
772,"[1141, 1510, 785, 312, 25, 1613, 1672, 860, 1059, 790, 24, 1429, 772, 181, 1182, 676, 1565, 1612, 1231, 236]",312
773,"[141, 1569, 95, 1443, 31, 582, 332, 124, 350, 1555, 1298, 202, 1435, 412, 1653, 553, 679, 1139, 681, 1657]",1555
774,"[277, 198, 107, 512, 219, 601, 824, 1450, 1161, 1505, 1673, 252, 1149, 27, 1371, 1359, 1117, 1620, 890, 1087]",219
775,"[1460, 264, 105, 801, 159, 351, 747, 724, 572, 458, 596, 526, 100, 983, 394, 74, 529, 525, 931, 1223]",264
776,"[597, 80, 1119, 1212, 1380, 709, 1019, 262, 592, 698, 323, 1225, 836, 372, 1427, 180, 692, 661, 389, 664]",661
777,"[1273, 1476, 1117, 786, 38, 965, 1017, 1141, 114, 652, 1253, 536, 625, 1096, 1036, 829, 1421, 682, 826, 103]",652
778,"[373, 1454, 262, 1540, 834, 1061, 50, 1666, 1336, 1358, 1148, 929, 60, 1128, 614, 751, 504, 1673, 1368, 1084]",262
779,"[507, 108, 225, 869, 1582, 1257, 707, 813, 308, 1671, 1017, 1623, 686, 719, 1344, 10, 1361, 1580, 571, 1079]",225
780,"[191, 1411, 902, 440, 461, 574, 385, 1218, 952, 1166, 1335, 395, 846, 587, 1567, 747, 779, 525, 1672, 1636]",385
781,"[261, 1277, 1192, 1065, 1509, 1682, 1053, 997, 1213, 1325, 207, 629, 135, 10, 1502, 1236, 1339, 1537, 855, 342]",135
782,"[471, 1166, 1444, 150, 1662, 422, 813, 275, 341, 226, 1118, 571, 287, 414, 640, 72, 1225, 596, 173, 1479]",1662
783,"[387, 1429, 11, 895, 951, 1218, 922, 373, 1539, 1374, 1266, 375, 1533, 265, 228, 267, 1276, 1383, 578, 17]",895
784,"[232, 1145, 852, 496, 545, 1002, 26, 264, 542, 70, 792, 82, 1407, 912, 1030, 149, 1603, 1405, 219, 898]",898
785,"[1322, 1681, 1649, 152, 782, 950, 1429, 981, 1663, 1513, 547, 1020, 1635, 1561, 1092, 1346, 135, 113, 861, 1642]",152
786,"[1619, 814, 1030, 1193, 1310, 515, 1070, 585, 766, 289, 964, 618, 157, 812, 598, 1050, 543, 1271, 850, 1414]",289
787,"[1640, 503, 329, 960, 1398, 1406, 976, 195, 766, 841, 1161, 1319, 53, 1638, 624, 850, 1015, 1359, 1611, 781]",329
788,"[1103, 123, 578, 605, 899, 264, 1348, 662, 722, 994, 335, 1146, 867, 1488, 1022, 1270, 534, 1335, 675, 1569]",662
789,"[1647, 1331, 10, 139, 1177, 750, 1565, 1619, 1605, 414, 1497, 408, 1287, 223, 162, 1630, 844, 181, 585, 334]",181
790,"[1400, 663, 1225, 785, 560, 529, 533, 1416, 1032, 1178, 390, 177, 1308, 858, 1617, 250, 979, 45, 1434, 1278]",250
791,"[431, 194, 1087, 213, 349, 1073, 479, 181, 1334, 92, 1253, 219, 1129, 377, 915, 935, 628, 291, 1315, 769]",181
792,"[1199, 1026, 210, 1227, 331, 1366, 544, 1076, 1106, 794, 558, 1677, 423, 1030, 335, 106, 656, 1150, 995, 688]",544
793,"[167, 1442, 1480, 1617, 1410, 584, 1474, 732, 131, 936, 1534, 997, 836, 1473, 591, 1135, 58, 835, 716, 145]",591
794,"[897, 784, 528, 68, 1486, 800, 1678, 1351, 1420, 248, 591, 1568, 925, 268, 147, 664, 366, 768, 468, 775]",248
795,"[1091, 1065, 1115, 1385, 724, 1425, 1352, 1560, 239, 24, 1424, 1, 811, 635, 850, 714, 952, 1341, 918, 662]",1
796,"[1370, 1249, 1287, 556, 1237, 1561, 18, 1242, 27, 485, 876, 721, 1058, 643, 1537, 1275, 308, 1672, 1213, 1530]",485
797,"[1583, 1181, 414, 1217, 150, 1259, 387, 547, 1262, 661, 709, 306, 1069, 1421, 75, 164, 20, 832, 896, 781]",781
798,"[489, 390, 430, 1311, 1563, 1300, 126, 385, 1497, 875, 144, 1111, 10, 270, 276, 952, 750, 187, 1256, 236]",270
799,"[602, 328, 1326, 1117, 12, 427, 1217, 1449, 89, 1620, 583, 255, 333, 518, 1249, 1150, 1245, 67, 953, 374]",427
800,"[134, 68, 1234, 1657, 1643, 1095, 369, 1102, 1040, 1528, 82, 237, 197, 1158, 379, 1121, 1293, 738, 1682, 744]",237
801,"[121, 358, 382, 136, 1414, 481, 192, 1094, 722, 376, 49, 431, 844, 1658, 1034, 19, 1626, 450, 348, 582]",358
802,"[1067, 934, 773, 1559, 1385, 1641, 582, 1263, 1650, 1468, 696, 58, 1223, 1098, 1119, 537, 89, 413, 1290, 374]",413
803,"[323, 956, 166, 433, 1265, 669, 1411, 487, 1516, 1395, 1391, 486, 573, 1504, 307, 1659, 921, 907, 1163, 1582]",307
804,"[1421, 886, 1467, 991, 1154, 1272, 987, 808, 363, 1132, 1521, 1372, 1250, 189, 1027, 1216, 1658, 410, 1045, 80]",363
805,"[1344, 1240, 414, 356, 932, 813, 104, 48, 1068, 352, 59, 304, 1294, 257, 516, 972, 1142, 1186, 706, 1546]",352
806,"[1360, 131, 284, 1133, 761, 1302, 680, 340, 1056, 221, 1356, 259, 452, 104, 274, 1373, 1480, 736, 1387, 1371]",131
807,"[1379, 1451, 1401, 219, 996, 943, 832, 1637, 1297, 1021, 254, 1488, 440, 1381, 1000, 1064, 1604, 562, 649, 51]",254
808,"[423, 1120, 196, 544, 494, 1187, 1356, 207, 451, 982, 1290, 574, 503, 1595, 540, 1148, 346, 730, 407, 496]",346
809,"[126, 1601, 644, 543, 45, 1156, 1628, 1361, 1006, 8, 1203, 471, 299, 1358, 489, 80, 1080, 516, 1642, 700]",299
810,"[944, 1132, 376, 303, 918, 776, 1117, 326, 324, 852, 1281, 644, 914, 641, 1263, 872, 519, 1294, 925, 362]",326
811,"[673, 463, 716, 1010, 578, 1289, 440, 161, 704, 572, 803, 751, 1634, 999, 397, 1542, 901, 1014, 1244, 278]",901
812,"[688, 1141, 1463, 1294, 804, 778, 1197, 1447, 119, 1474, 708, 873, 1679, 1224, 875, 1534, 727, 1552, 558, 1574]",873
813,"[618, 149, 1050, 890, 574, 1607, 1439, 517, 919, 1106, 925, 813, 178, 166, 597, 1631, 66, 107, 88, 1101]",890
814,"[1619, 1088, 1677, 296, 1250, 1027, 1224, 881, 542, 1284, 1620, 1316, 1030, 138, 1507, 665, 938, 1363, 1668, 1347]",665
815,"[30, 1441, 46, 427, 441, 1400, 643, 1160, 635, 954, 940, 424, 1542, 1382, 998, 1420, 1592, 1087, 1056, 838]",427
816,"[1351, 321, 659, 1165, 570, 525, 1408, 857, 624, 908, 294, 1562, 1508, 785, 912, 889, 1330, 829, 1020, 186]",294
817,"[395, 1155, 1565, 1150, 613, 1367, 1229, 922, 1618, 78, 971, 325, 1336, 107, 388, 470, 281, 1559, 696, 695]",281
818,"[1, 998, 845, 248, 1253, 892, 887, 767, 1206, 417, 1142, 381, 1507, 1261, 1286, 703, 1167, 1460, 1615, 179]",887
819,"[13, 1238, 1042, 471, 1216, 524, 1390, 651, 1658, 478, 179, 315, 947, 1107, 22, 925, 1289, 1162, 677, 904]",315
820,"[1278, 1635, 1303, 1682, 1681, 524, 770, 1060, 935, 1201, 710, 1576, 343, 1540, 177, 1073, 1142, 1360, 61, 1356]",343
821,"[1432, 533, 478, 733, 757, 738, 795, 1631, 1046, 27, 1509, 252, 1231, 724, 640, 71, 981, 778, 737, 439]",71
822,"[389, 257, 299, 1323, 775, 1282, 514, 163, 686, 1392, 956, 322, 1006, 223, 1022, 805, 111, 905, 1494, 866]",111
823,"[1534, 1505, 1024, 1416, 875, 942, 1495, 1098, 6, 1471, 17, 534, 1133, 1359, 822, 907, 1498, 672, 57, 1607]",17
824,"[842, 1074, 1336, 1496, 1358, 1651, 75, 1591, 1422, 11, 1555, 1458, 806, 704, 1003, 1031, 1232, 1563, 325, 548]",325
825,"[680, 966, 842, 468, 1115, 81, 315, 1537, 1457, 299, 855, 194, 286, 967, 808, 791, 85, 1077, 1467, 1083]",286
826,"[337, 1452, 1609, 669, 804, 1110, 1050, 121, 1250, 1370, 208, 1116, 503, 359, 1359, 36, 19, 194, 224, 495]",1110
827,"[1539, 176, 987, 798, 157, 1049, 206, 272, 1444, 752, 102, 1526, 1252, 900, 23, 1633, 429, 857, 198, 1185]",272
828,"[1290, 260, 291, 762, 1579, 939, 1256, 838, 1681, 834, 1170, 1275, 665, 828, 176, 1248, 48, 1646, 837, 754]",1646
829,"[311, 1182, 1358, 32, 134, 886, 1593, 342, 1680, 1411, 1155, 124, 1200, 149, 760, 579, 1105, 1613, 611, 1284]",124
830,"[1521, 335, 1197, 437, 62, 594, 391, 859, 1275, 822, 1142, 244, 447, 1110, 1447, 49, 1094, 693, 535, 909]",49
831,"[1070, 1647, 237, 1515, 1180, 191, 85, 586, 423, 1179, 1646, 601, 1535, 252, 1334, 899, 1184, 497, 1297, 1480]",237
832,"[27, 1454, 584, 1612, 147, 504, 19, 471, 1678, 143, 114, 342, 901, 478, 7, 1074, 352, 1560, 1273, 721]",471
833,"[1103, 630, 1235, 14, 281, 158, 407, 1202, 864, 1545, 1548, 1025, 1633, 387, 65, 856, 1192, 1077, 344, 1172]",344
834,"[762, 141, 1024, 559, 1056, 1106, 73, 182, 1060, 99, 673, 185, 107, 1110, 417, 1367, 349, 211, 451, 860]",762
835,"[23, 1374, 1102, 1456, 1334, 658, 1485, 1056, 586, 535, 1141, 438, 385, 1033, 46, 1190, 822, 51, 472, 895]",23
836,"[434, 997, 1479, 1320, 1348, 598, 1195, 1593, 641, 1043, 1438, 495, 387, 191, 663, 547, 500, 736, 1142, 1257]",663
837,"[457, 497, 158, 845, 528, 1635, 1621, 60, 1230, 1315, 1528, 1440, 1171, 784, 677, 866, 1389, 556, 1473, 132]",845
838,"[583, 830, 1491, 1481, 1476, 913, 1522, 595, 983, 293, 746, 209, 1596, 116, 975, 1055, 1249, 354, 787, 32]",354
839,"[245, 613, 1568, 1067, 390, 207, 1270, 992, 1129, 1658, 509, 483, 1497, 457, 1542, 870, 513, 496, 447, 1085]",1085
840,"[532, 1526, 1167, 1422, 1576, 800, 1057, 1611, 325, 1277, 189, 1344, 421, 1674, 1574, 1339, 292, 283, 116, 950]",1674
841,"[1416, 608, 151, 1545, 1475, 1609, 1110, 1285, 1075, 1294, 140, 793, 750, 1044, 1299, 267, 1072, 1619, 823, 1585]",1294
842,"[1543, 1508, 466, 116, 836, 902, 1088, 266, 1414, 1403, 1190, 603, 568, 541, 986, 353, 539, 409, 1659, 1002]",902
843,"[347, 135, 1401, 687, 1200, 1228, 1044, 843, 820, 415, 1458, 1665, 1438, 1445, 920, 1281, 41, 759, 1204, 338]",135
844,"[1639, 78, 651, 217, 954, 299, 331, 432, 379, 798, 1297, 1068, 1122, 640, 1156, 213, 1078, 1625, 1250, 1514]",432
845,"[978, 1589, 335, 888, 505, 71, 1145, 1674, 1286, 1472, 1603, 697, 135, 909, 681, 984, 386, 253, 835, 1308]",909
846,"[1368, 990, 905, 912, 1550, 799, 370, 255, 1044, 1624, 259, 592, 1413, 144, 1421, 295, 537, 1347, 1336, 1092]",1044
847,"[612, 1565, 1589, 304, 1223, 1156, 1585, 894, 1176, 1312, 837, 939, 1301, 1060, 541, 1360, 962, 1021, 79, 1150]",79
848,"[1473, 214, 347, 276, 1446, 780, 1496, 1259, 846, 922, 264, 301, 571, 1235, 106, 178, 628, 157, 1663, 1084]",214
849,"[860, 705, 644, 1359, 1446, 740, 211, 351, 382, 755, 1473, 619, 1438, 542, 1135, 894, 664, 1602, 133, 989]",133
850,"[840, 1424, 752, 786, 613, 595, 1463, 430, 492, 99, 1544, 721, 1216, 432, 833, 701, 1653, 22, 1208, 1091]",22
851,"[389, 420, 1065, 377, 915, 1284, 469, 1222, 759, 1317, 851, 1481, 1312, 207, 181, 1018, 1655, 145, 859, 43]",915
852,"[870, 46, 1454, 161, 529, 1076, 797, 702, 187, 1605, 1310, 409, 568, 87, 492, 533, 203, 212, 1083, 51]",568
853,"[162, 29, 918, 896, 40, 910, 1298, 1623, 1024, 1025, 1252, 163, 55, 444, 1621, 289, 776, 1127, 413, 1275]",1025
854,"[1396, 232, 1115, 1563, 1617, 49, 1259, 529, 1223, 1556, 1496, 527, 1594, 301, 714, 950, 630, 6, 1576, 414]",49
855,"[1499, 1234, 1196, 233, 616, 1325, 1023, 857, 1647, 734, 1605, 666, 910, 1592, 823, 1096, 1629, 529, 47, 106]",529
856,"[194, 498, 1582, 1504, 1168, 1180, 995, 685, 1154, 1651, 443, 677, 822, 217, 187, 352, 216, 107, 966, 322]",322
857,"[28, 491, 1255, 1516, 1335, 223, 1172, 67, 275, 1271, 158, 814, 758, 1248, 635, 661, 155, 1641, 1651, 1482]",275
858,"[792, 848, 949, 1030, 1664, 1364, 574, 1189, 1109, 82, 334, 57, 408, 701, 377, 600, 1004, 1636, 77, 194]",334
859,"[197, 1466, 423, 528, 797, 1072, 696, 1223, 501, 688, 421, 289, 1163, 225, 299, 322, 1422, 41, 1503, 1659]",421
860,"[1138, 1610, 1583, 498, 1476, 349, 179, 924, 1614, 7, 489, 1360, 1572, 1134, 1031, 795, 1028, 1468, 312, 1598]",312
861,"[312, 231, 752, 860, 901, 1665, 949, 133, 581, 412, 876, 1517, 72, 1238, 303, 954, 1225, 1005, 1353, 426]",949
862,"[1596, 1040, 436, 1069, 425, 894, 1601, 464, 340, 851, 448, 682, 1602, 164, 145, 1263, 975, 1651, 836, 1049]",436
863,"[1636, 1638, 1447, 1168, 769, 121, 1501, 1431, 429, 146, 39, 866, 547, 584, 623, 673, 1183, 1285, 922, 1402]",1431
864,"[551, 884, 795, 45, 852, 166, 909, 1554, 325, 83, 1064, 1656, 573, 1576, 1566, 942, 185, 257, 280, 261]",257
865,"[292, 1278, 1506, 414, 139, 399, 80, 690, 246, 397, 637, 53, 1118, 1067, 1014, 741, 313, 294, 577, 347]",294
866,"[749, 319, 358, 1340, 1126, 1646, 1488, 601, 1141, 920, 161, 727, 932, 592, 1567, 73, 850, 232, 1403, 104]",319
867,"[1535, 768, 1629, 957, 1584, 956, 343, 1593, 337, 951, 982, 1331, 275, 1016, 478, 1064, 1516, 1282, 869, 1093]",956
868,"[1678, 829, 185, 988, 294, 534, 1439, 1149, 324, 851, 550, 939, 41, 1535, 1026, 343, 1245, 1229, 1041, 1138]",550
869,"[891, 458, 1357, 249, 1621, 219, 1288, 624, 212, 459, 806, 1210, 1087, 135, 1516, 1394, 1678, 664, 1220, 1554]",249
870,"[331, 1100, 775, 1099, 1232, 1279, 1274, 1401, 1549, 1333, 734, 575, 498, 1276, 316, 538, 314, 1107, 272, 1196]",272
871,"[1168, 1396, 1610, 877, 1219, 1464, 1148, 831, 1246, 1346, 770, 408, 781, 414, 343, 1625, 1516, 1675, 388, 1275]",781
872,"[1509, 197, 743, 1265, 242, 1523, 1661, 1344, 338, 1207, 777, 476, 1351, 293, 1530, 1443, 1171, 459, 1241, 402]",476
873,"[719, 1530, 1278, 934, 1537, 511, 909, 1680, 1579, 837, 560, 328, 349, 61, 257, 109, 14, 536, 260, 1632]",328
874,"[1266, 1418, 57, 1026, 1483, 252, 1154, 1068, 312, 636, 1060, 1586, 1333, 160, 487, 207, 420, 1550, 1159, 654]",654
875,"[86, 895, 23, 962, 913, 938, 1417, 1344, 927, 717, 1241, 207, 1031, 747, 1230, 1511, 519, 438, 203, 1209]",23
876,"[256, 360, 499, 1669, 987, 201, 1371, 96, 377, 1384, 633, 652, 434, 924, 180, 65, 762, 1479, 531, 73]",531
877,"[399, 757, 1598, 1414, 1529, 1009, 1005, 550, 164, 1666, 1175, 814, 592, 8, 990, 703, 246, 54, 961, 667]",164
878,"[1131, 445, 1592, 395, 479, 974, 646, 857, 539, 1188, 606, 900, 530, 594, 1416, 1678, 682, 885, 1099, 399]",530
879,"[111, 682, 274, 883, 97, 1555, 886, 696, 650, 628, 839, 227, 744, 835, 452, 81, 1128, 1394, 729, 477]",111
880,"[803, 1642, 1613, 18, 1350, 964, 1611, 737, 520, 351, 319, 747, 422, 1353, 674, 905, 1498, 850, 738, 815]",815
881,"[124, 469, 597, 1038, 853, 1423, 409, 1432, 390, 450, 508, 1052, 466, 543, 693, 792, 369, 1492, 142, 388]",409
882,"[491, 1149, 1285, 130, 1226, 1107, 283, 1520, 1206, 1366, 969, 594, 381, 856, 417, 863, 1628, 1082, 794, 1068]",969
883,"[1460, 947, 501, 752, 500, 101, 361, 94, 771, 43, 949, 899, 1367, 356, 1441, 1578, 1575, 1345, 452, 597]",752
884,"[627, 712, 718, 873, 874, 1230, 494, 297, 909, 144, 381, 1640, 603, 1265, 1280, 1681, 443, 858, 1522, 434]",381
885,"[544, 479, 143, 1028, 361, 1086, 726, 884, 697, 329, 788, 1370, 931, 279, 1148, 313, 693, 1204, 1176, 1526]",143
886,"[247, 1465, 338, 429, 1152, 1488, 771, 531, 503, 917, 32, 668, 463, 1448, 1014, 1188, 964, 1230, 904, 246]",1014
887,"[1679, 1220, 281, 948, 367, 922, 561, 1310, 1577, 1536, 1327, 1029, 515, 713, 1251, 1290, 906, 1602, 1426, 821]",1029
888,"[274, 1271, 635, 1506, 66, 1630, 878, 1266, 1303, 830, 1547, 1546, 1141, 1169, 882, 6, 1667, 442, 1656, 1540]",274
889,"[1242, 1143, 18, 924, 1421, 865, 1349, 809, 217, 1677, 1039, 1071, 1433, 27, 1167, 1222, 415, 1575, 1009, 213]",217
890,"[1520, 884, 872, 1574, 622, 981, 1056, 1149, 897, 1170, 1246, 1010, 1652, 1317, 727, 1584, 1000, 1280, 825, 45]",1149
891,"[1563, 1478, 1343, 1114, 797, 1063, 1036, 471, 1533, 540, 1549, 391, 69, 480, 646, 916, 1227, 1267, 1589, 517]",471
892,"[337, 918, 811, 704, 115, 1295, 678, 1580, 1426, 343, 814, 5, 1351, 1559, 1634, 1416, 1058, 1150, 85, 1648]",5
893,"[664, 574, 1548, 1308, 1222, 72, 1676, 669, 404, 809, 1482, 134, 1348, 155, 1669, 367, 602, 96, 180, 1004]",96
894,"[1667, 1446, 544, 1546, 1245, 1588, 1143, 985, 493, 904, 679, 1481, 140, 481, 419, 1314, 820, 151, 1099, 1118]",904
895,"[143, 202, 1190, 742, 255, 362, 1299, 874, 135, 929, 481, 548, 1096, 1145, 116, 955, 1563, 1207, 1473, 167]",742
896,"[1152, 149, 786, 1010, 1581, 1121, 926, 1443, 176, 962, 1265, 1219, 1564, 214, 1020, 818, 512, 165, 290, 1679]",176
897,"[646, 1130, 1607, 500, 207, 749, 18, 876, 1168, 1256, 351, 1059, 1605, 1406, 299, 293, 707, 221, 1600, 1461]",646
898,"[967, 1145, 1649, 240, 323, 227, 728, 778, 1296, 1110, 213, 860, 520, 736, 401, 568, 622, 456, 957, 289]",1296
899,"[520, 201, 469, 964, 330, 852, 1444, 1326, 354, 1259, 263, 1069, 458, 724, 38, 858, 1475, 665, 1394, 1301]",724
900,"[158, 1439, 618, 297, 90, 754, 329, 653, 759, 1106, 1201, 923, 256, 1340, 1525, 621, 93, 1400, 587, 776]",618
901,"[305, 852, 184, 280, 1463, 258, 84, 191, 1185, 608, 1194, 742, 864, 497, 1260, 23, 808, 979, 1339, 592]",864
902,"[79, 546, 1162, 1563, 346, 133, 896, 532, 1020, 704, 1623, 958, 833, 249, 315, 604, 1141, 1131, 1639, 1167]",79
903,"[1222, 723, 808, 814, 442, 1659, 425, 703, 1467, 1166, 1302, 625, 528, 1064, 1199, 882, 1532, 1120, 200, 16]",528
904,"[94, 131, 771, 942, 1388, 119, 1138, 10, 546, 603, 1430, 1359, 1328, 1317, 1550, 1639, 514, 93, 1242, 1454]",603
905,"[182, 1216, 199, 1258, 1660, 1295, 865, 423, 1582, 1311, 191, 1183, 834, 458, 584, 1060, 922, 1306, 678, 96]",458
906,"[1266, 1017, 374, 274, 1119, 735, 357, 1133, 147, 698, 1502, 1342, 1649, 256, 1339, 696, 346, 1548, 294, 579]",696
907,"[169, 1395, 954, 681, 577, 1313, 1249, 1015, 1400, 834, 1497, 1429, 1561, 129, 1570, 370, 593, 1266, 597, 65]",129
908,"[675, 458, 1384, 631, 896, 670, 1045, 1455, 149, 970, 487, 317, 749, 1361, 347, 537, 1047, 171, 1367, 74]",631
909,"[455, 1275, 485, 737, 1268, 757, 999, 25, 14, 406, 1327, 783, 968, 1190, 305, 203, 1218, 53, 195, 96]",14
910,"[591, 1554, 1441, 698, 1107, 607, 14, 431, 1324, 939, 560, 1455, 679, 895, 248, 324, 1012, 267, 1391, 586]",1012
911,"[1090, 1164, 612, 1173, 979, 373, 1177, 234, 924, 747, 697, 1317, 698, 1014, 1567, 878, 197, 1616, 156, 1054]",197
912,"[1674, 1043, 1402, 122, 748, 918, 1178, 1132, 1212, 1094, 658, 1308, 15, 1396, 1633, 1210, 1645, 1681, 480, 919]",15
913,"[1656, 1108, 1029, 592, 1288, 891, 1496, 980, 155, 1447, 277, 653, 504, 258, 871, 395, 1165, 105, 213, 148]",258
914,"[1178, 402, 782, 855, 708, 789, 837, 406, 7, 1663, 1365, 445, 1636, 696, 351, 228, 486, 224, 902, 590]",402
915,"[850, 408, 347, 107, 912, 730, 608, 2, 225, 1378, 1509, 283, 1515, 729, 280, 1245, 1204, 320, 1280, 1143]",347
916,"[536, 190, 695, 859, 975, 277, 1509, 690, 424, 633, 1575, 1657, 1668, 594, 63, 444, 358, 1162, 687, 314]",190
917,"[568, 1325, 1500, 1569, 1323, 206, 1122, 878, 854, 628, 12, 1118, 430, 1452, 329, 334, 65, 527, 886, 1502]",628
918,"[461, 56, 1370, 143, 1656, 1070, 20, 366, 53, 448, 1146, 788, 1526, 730, 1197, 252, 1308, 1444, 1496, 1582]",143
919,"[1630, 1165, 1403, 92, 1108, 1478, 152, 835, 143, 1519, 305, 1335, 1544, 36, 45, 767, 933, 171, 667, 920]",305
920,"[912, 563, 314, 818, 863, 987, 736, 1499, 522, 840, 392, 274, 952, 31, 1271, 347, 1479, 789, 1522, 461]",347
921,"[1253, 601, 526, 1295, 579, 1328, 5, 803, 1393, 428, 1563, 1578, 622, 498, 1250, 1635, 1091, 1135, 1241, 1173]",526
922,"[257, 1043, 1062, 795, 586, 864, 1056, 1074, 727, 1632, 1235, 198, 10, 1413, 819, 1100, 1201, 832, 706, 285]",257
923,"[319, 654, 1535, 168, 1160, 384, 251, 1559, 1027, 1578, 1422, 1562, 283, 1604, 968, 846, 1175, 956, 351, 1498]",168
924,"[1005, 1263, 1047, 386, 608, 574, 1104, 32, 955, 1385, 1531, 951, 656, 775, 962, 1252, 129, 925, 1416, 30]",129
925,"[967, 1124, 1484, 152, 771, 710, 1, 766, 489, 1667, 513, 51, 187, 885, 5, 923, 24, 305, 1081, 1428]",5
926,"[222, 1139, 1091, 740, 894, 1427, 1372, 1142, 534, 583, 1079, 885, 1650, 906, 341, 13, 1678, 43, 258, 839]",258
927,"[750, 1502, 1642, 1401, 557, 823, 745, 271, 840, 1248, 1478, 1443, 684, 1607, 62, 387, 822, 562, 245, 742]",742
928,"[330, 280, 1477, 1546, 907, 1584, 246, 1505, 216, 75, 315, 1138, 1023, 207, 1233, 894, 368, 321, 472, 963]",246
929,"[1592, 75, 412, 1059, 1545, 1429, 738, 931, 1038, 1240, 1375, 884, 1530, 56, 321, 298, 114, 840, 1121, 1624]",56
930,"[167, 546, 709, 364, 609, 940, 396, 528, 548, 798, 960, 1195, 635, 966, 660, 1161, 1646, 1490, 1410, 381]",709
931,"[926, 1057, 1446, 226, 880, 254, 1226, 827, 340, 315, 1015, 1432, 1539, 1246, 634, 1422, 1156, 1003, 772, 308]",315
932,"[751, 1063, 17, 711, 1377, 1676, 372, 1514, 1354, 934, 987, 1492, 357, 1240, 561, 1414, 772, 321, 263, 1326]",357
933,"[1001, 1042, 723, 782, 1225, 650, 45, 1601, 323, 186, 1641, 1043, 533, 1347, 788, 1599, 1047, 341, 1613, 320]",186
934,"[71, 137, 1470, 125, 918, 285, 118, 1122, 694, 1056, 491, 814, 215, 153, 512, 98, 839, 58, 897, 1016]",153
935,"[1067, 1535, 114, 900, 1007, 1232, 1661, 154, 444, 858, 846, 1668, 17, 691, 292, 1014, 958, 1015, 831, 726]",846
936,"[1546, 305, 654, 1273, 648, 1473, 4, 552, 1514, 1486, 887, 255, 78, 47, 514, 740, 443, 791, 526, 734]",255
937,"[1311, 1415, 170, 295, 807, 774, 1214, 1242, 59, 1070, 1096, 871, 1236, 925, 1487, 1492, 99, 1263, 616, 1543]",295
938,"[175, 346, 648, 507, 1503, 468, 1343, 1320, 661, 960, 638, 120, 1204, 1350, 854, 225, 1631, 547, 1656, 730]",225
