item_id,metadata
1598,"Title: City of Industry (1997) | Genres: Crime|6, Thriller|16"
1599,Title: Someone Else's America (1995) | Genres: Drama|8
1600,Title: Guantanamera (1994) | Genres: Comedy|5
1601,Title: Office Killer (1997) | Genres: Thriller|16
1602,"Title: Price Above Rubies, A (1998) | Genres: Drama|8"
1603,Title: Angela (1995) | Genres: Drama|8
1604,"Title: He Walked by Night (1948) | Genres: Crime|6, Film-Noir|10, Thriller|16"
1605,Title: Love Serenade (1996) | Genres: Comedy|5
1606,Title: Deceiver (1997) | Genres: Crime|6
1607,Title: Hurricane Streets (1998) | Genres: Drama|8
1608,"Title: Buddy (1997) | Genres: Adventure|2, Children's|4, Drama|8"
1609,Title: B*A*P*S (1997) | Genres: Comedy|5
1610,"Title: Truth or Consequences, N.M. (1997) | Genres: Action|1, Crime|6, Romance|14"
1611,Title: Intimate Relations (1996) | Genres: Comedy|5
1612,"Title: Leading Man, The (1996) | Genres: Romance|14"
1613,"Title: Tokyo Fist (1995) | Genres: Action|1, Drama|8"
1614,"Title: Reluctant Debutante, The (1958) | Genres: Comedy|5, Drama|8"
1615,"Title: Warriors of Virtue (1997) | Genres: Action|1, Adventure|2, Children's|4, Fantasy|9"
1616,Title: Desert Winds (1995) | Genres: Drama|8
1617,Title: Hugo Pool (1997) | Genres: Romance|14
1618,"Title: King of New York (1990) | Genres: Action|1, Crime|6"
1619,Title: All Things Fair (1996) | Genres: Drama|8
1620,"Title: Sixth Man, The (1997) | Genres: Comedy|5"
1621,Title: Butterfly Kiss (1995) | Genres: Thriller|16
1622,"Title: Paris, France (1993) | Genres: Comedy|5"
1623,"Title: Cérémonie, La (1995) | Genres: Drama|8"
1624,Title: Hush (1998) | Genres: Thriller|16
1625,"Title: Nightwatch (1997) | Genres: Horror|11, Thriller|16"
1626,"Title: Nobody Loves Me (Keiner liebt mich) (1994) | Genres: Comedy|5, Drama|8"
1627,"Title: Wife, The (1995) | Genres: Comedy|5, Drama|8"
1628,Title: Lamerica (1994) | Genres: Drama|8
1629,Title: Nico Icon (1995) | Genres: Documentary|7
1630,"Title: Silence of the Palace, The (Saimt el Qusur) (1994) | Genres: Drama|8"
1631,"Title: Slingshot, The (1993) | Genres: Comedy|5, Drama|8"
1632,Title: Land and Freedom (Tierra y libertad) (1995) | Genres: War|17
1633,"Title: Á köldum klaka (Cold Fever) (1994) | Genres: Comedy|5, Drama|8"
1634,Title: Etz Hadomim Tafus (Under the Domin Tree) (1994) | Genres: Drama|8
1635,Title: Two Friends (1986)  | Genres: Drama|8
1636,Title: Brothers in Trouble (1995) | Genres: Drama|8
1637,Title: Girls Town (1996) | Genres: Drama|8
1638,"Title: Normal Life (1996) | Genres: Crime|6, Drama|8"
1639,Title: Bitter Sugar (Azucar Amargo) (1996) | Genres: Drama|8
1640,"Title: Eighth Day, The (1996) | Genres: Drama|8"
1641,Title: Dadetown (1995) | Genres: Documentary|7
1642,Title: Some Mother's Son (1996) | Genres: Drama|8
1643,Title: Angel Baby (1995) | Genres: Drama|8
1644,Title: Sudden Manhattan (1996) | Genres: Comedy|5
1645,"Title: Butcher Boy, The (1998) | Genres: Drama|8"
1646,"Title: Men With Guns (1997) | Genres: Action|1, Drama|8"
1647,"Title: Hana-bi (1997) | Genres: Comedy|5, Crime|6, Drama|8"
1648,"Title: Niagara, Niagara (1997) | Genres: Drama|8"
1649,"Title: Big One, The (1997) | Genres: Comedy|5, Documentary|7"
1650,"Title: Butcher Boy, The (1998) | Genres: Drama|8"
1651,"Title: Spanish Prisoner, The (1997) | Genres: Drama|8, Thriller|16"
1652,Title: Temptress Moon (Feng Yue) (1996) | Genres: Romance|14
1653,Title: Entertaining Angels: The Dorothy Day Story (1996) | Genres: Drama|8
1654,Title: Chairman of the Board (1998) | Genres: Comedy|5
1655,"Title: Favor, The (1994) | Genres: Comedy|5, Romance|14"
1656,"Title: Little City (1998) | Genres: Comedy|5, Romance|14"
1657,"Title: Target (1995) | Genres: Action|1, Drama|8"
1658,"Title: Substance of Fire, The (1996) | Genres: Drama|8"
1659,Title: Getting Away With Murder (1996) | Genres: Comedy|5
1660,Title: Small Faces (1995) | Genres: Drama|8
1661,"Title: New Age, The (1994) | Genres: Drama|8"
1662,"Title: Rough Magic (1995) | Genres: Drama|8, Romance|14"
1663,"Title: Nothing Personal (1995) | Genres: Drama|8, War|17"
1664,Title: 8 Heads in a Duffel Bag (1997) | Genres: Comedy|5
1665,"Title: Brother's Kiss, A (1997) | Genres: Drama|8"
1666,Title: Ripe (1996) | Genres: Drama|8
1667,"Title: Next Step, The (1995) | Genres: Drama|8"
1668,Title: Wedding Bell Blues (1996) | Genres: Comedy|5
1669,"Title: MURDER and murder (1996) | Genres: Crime|6, Drama|8, Mystery|13"
1670,"Title: Tainted (1998) | Genres: Comedy|5, Thriller|16"
1671,"Title: Further Gesture, A (1996) | Genres: Drama|8"
1672,Title: Kika (1993) | Genres: Drama|8
1673,"Title: Mirage (1995) | Genres: Action|1, Thriller|16"
1674,Title: Mamma Roma (1962) | Genres: Drama|8
1675,"Title: Sunchaser, The (1996) | Genres: Drama|8"
1676,"Title: War at Home, The (1996) | Genres: Drama|8"
1677,Title: Sweet Nothing (1995) | Genres: Drama|8
1678,Title: Mat' i syn (1997) | Genres: Drama|8
1679,"Title: B. Monkey (1998) | Genres: Romance|14, Thriller|16"
1680,"Title: Sliding Doors (1998) | Genres: Drama|8, Romance|14"
1681,Title: You So Crazy (1994) | Genres: Comedy|5
1682,Title: Scream of Stone (Schrei aus Stein) (1991) | Genres: Drama|8
